mode,date,day_of_week,bound,min_delay,min_gap,location
Bus,2024-07-09,Tuesday,W,6,12,OTHER
Bus,2024-07-09,Tuesday,W,10,20,OTHER
Bus,2024-07-09,Tuesday,E,13,26,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,E,0,0,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,S,6,12,OTHER
Bus,2024-07-09,Tuesday,W,18,36,OTHER
Bus,2024-07-09,Tuesday,E,18,36,OTHER
Bus,2024-07-09,Tuesday,N,8,16,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,N,5,10,OTHER
Bus,2024-07-09,Tuesday,N,9,19,OTHER
Bus,2024-07-09,Tuesday,N,8,16,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,N,7,13,OTHER
Bus,2024-07-09,Tuesday,NA,0,0,OTHER
Bus,2024-07-09,Tuesday,E,14,26,OTHER
Bus,2024-07-09,Tuesday,W,8,18,OTHER
Bus,2024-07-09,Tuesday,S,7,14,OTHER
Bus,2024-07-09,Tuesday,E,9,18,OTHER
Bus,2024-07-09,Tuesday,S,10,22,OTHER
Bus,2024-07-09,Tuesday,S,17,34,OTHER
Bus,2024-07-09,Tuesday,W,9,19,OTHER
Bus,2024-07-09,Tuesday,E,20,40,OTHER
Bus,2024-07-09,Tuesday,W,10,19,OTHER
Bus,2024-07-09,Tuesday,NA,20,40,OTHER
Bus,2024-07-09,Tuesday,W,0,0,OTHER
Bus,2024-07-09,Tuesday,N,9,18,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,N,30,60,OTHER
Bus,2024-07-09,Tuesday,N,16,32,OTHER
Bus,2024-07-09,Tuesday,N,0,0,OTHER
Bus,2024-07-09,Tuesday,S,8,16,OTHER
Bus,2024-07-09,Tuesday,S,8,16,OTHER
Bus,2024-07-09,Tuesday,W,6,13,OTHER
Bus,2024-07-09,Tuesday,W,6,11,OTHER
Bus,2024-07-09,Tuesday,N,8,16,OTHER
Bus,2024-07-09,Tuesday,S,9,19,OTHER
Bus,2024-07-09,Tuesday,E,8,17,OTHER
Bus,2024-07-09,Tuesday,E,57,87,OTHER
Bus,2024-07-09,Tuesday,NA,0,0,OTHER
Bus,2024-07-09,Tuesday,S,57,87,OTHER
Bus,2024-07-09,Tuesday,E,10,20,OTHER
Bus,2024-07-09,Tuesday,E,8,17,OTHER
Bus,2024-07-09,Tuesday,E,10,20,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,S,18,36,OTHER
Bus,2024-07-09,Tuesday,N,18,36,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,W,23,38,OTHER
Bus,2024-07-09,Tuesday,S,8,16,OTHER
Bus,2024-07-09,Tuesday,N,15,30,OTHER
Bus,2024-07-09,Tuesday,E,30,60,OTHER
Bus,2024-07-09,Tuesday,E,13,21,OTHER
Bus,2024-07-09,Tuesday,S,11,22,OTHER
Bus,2024-07-09,Tuesday,S,0,0,OTHER
Bus,2024-07-09,Tuesday,S,8,16,OTHER
Bus,2024-07-09,Tuesday,E,12,24,OTHER
Bus,2024-07-09,Tuesday,N,15,30,OTHER
Bus,2024-07-09,Tuesday,N,30,60,OTHER
Bus,2024-07-09,Tuesday,W,5,11,OTHER
Bus,2024-07-09,Tuesday,N,15,30,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,N,7,14,OTHER
Bus,2024-07-09,Tuesday,N,25,50,OTHER
Bus,2024-07-09,Tuesday,N,25,50,OTHER
Bus,2024-07-09,Tuesday,W,24,48,DUNDAS
Bus,2024-07-09,Tuesday,S,25,50,OTHER
Bus,2024-07-09,Tuesday,S,12,24,OTHER
Bus,2024-07-09,Tuesday,S,18,36,OTHER
Bus,2024-07-09,Tuesday,S,25,30,OTHER
Bus,2024-07-09,Tuesday,E,11,22,OTHER
Bus,2024-07-09,Tuesday,E,26,52,OTHER
Bus,2024-07-09,Tuesday,E,26,52,OTHER
Bus,2024-07-09,Tuesday,E,20,40,OTHER
Bus,2024-07-09,Tuesday,W,13,25,OTHER
Bus,2024-07-09,Tuesday,E,17,34,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,S,13,26,OTHER
Bus,2024-07-09,Tuesday,W,12,24,OTHER
Bus,2024-07-09,Tuesday,W,12,24,OTHER
Bus,2024-07-09,Tuesday,N,8,16,OTHER
Bus,2024-07-09,Tuesday,S,4,8,OTHER
Bus,2024-07-09,Tuesday,N,20,40,OTHER
Bus,2024-07-09,Tuesday,W,15,30,OTHER
Bus,2024-07-09,Tuesday,S,15,30,OTHER
Bus,2024-07-09,Tuesday,N,4,8,OTHER
Bus,2024-07-09,Tuesday,E,13,18,OTHER
Bus,2024-07-09,Tuesday,N,7,14,OTHER
Bus,2024-07-09,Tuesday,W,6,12,OTHER
Bus,2024-07-09,Tuesday,S,20,40,OTHER
Bus,2024-07-09,Tuesday,W,9,18,OTHER
Bus,2024-07-09,Tuesday,N,12,20,OTHER
Bus,2024-07-09,Tuesday,W,12,12,OTHER
Bus,2024-07-09,Tuesday,S,7,15,OTHER
Bus,2024-07-09,Tuesday,S,11,22,OTHER
Bus,2024-07-09,Tuesday,N,9,17,OTHER
Bus,2024-07-09,Tuesday,N,9,17,OTHER
Bus,2024-07-09,Tuesday,E,20,40,OTHER
Bus,2024-07-09,Tuesday,N,20,40,OTHER
Bus,2024-07-09,Tuesday,S,15,30,OTHER
Bus,2024-07-09,Tuesday,W,9,18,OTHER
Bus,2024-07-09,Tuesday,N,6,23,OTHER
Bus,2024-07-09,Tuesday,S,13,28,OTHER
Bus,2024-07-09,Tuesday,N,27,51,OTHER
Bus,2024-07-09,Tuesday,S,12,24,OTHER
Bus,2024-07-09,Tuesday,S,7,14,OTHER
Bus,2024-07-09,Tuesday,N,11,22,OTHER
Bus,2024-07-09,Tuesday,W,20,40,OTHER
Bus,2024-07-09,Tuesday,W,12,24,OTHER
Bus,2024-07-09,Tuesday,E,25,50,OTHER
Bus,2024-07-09,Tuesday,W,10,20,OTHER
Bus,2024-07-09,Tuesday,NA,12,24,OTHER
Bus,2024-07-09,Tuesday,N,7,14,OTHER
Bus,2024-07-09,Tuesday,W,10,20,OTHER
Bus,2024-07-09,Tuesday,NA,6,12,OTHER
Bus,2024-07-09,Tuesday,W,14,28,OTHER
Bus,2024-07-09,Tuesday,E,10,20,OTHER
Bus,2024-07-09,Tuesday,N,50,100,OTHER
Bus,2024-07-09,Tuesday,S,24,48,OTHER
Bus,2024-07-09,Tuesday,S,24,48,OTHER
Bus,2024-07-09,Tuesday,S,11,28,OTHER
Bus,2024-07-09,Tuesday,E,12,24,OTHER
Bus,2024-07-09,Tuesday,S,8,14,OTHER
Bus,2024-07-09,Tuesday,N,12,24,OTHER
Bus,2024-07-09,Tuesday,N,8,16,OTHER
Bus,2024-07-09,Tuesday,S,20,40,OTHER
Bus,2024-07-09,Tuesday,W,11,22,OTHER
Bus,2024-07-09,Tuesday,E,27,54,OTHER
Bus,2024-07-09,Tuesday,W,9,18,OTHER
Bus,2024-07-09,Tuesday,E,15,30,OTHER
Bus,2024-07-09,Tuesday,N,0,0,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,E,15,30,OTHER
Bus,2024-07-09,Tuesday,W,20,40,OTHER
Bus,2024-07-09,Tuesday,S,12,24,OTHER
Bus,2024-07-09,Tuesday,N,12,24,OTHER
Bus,2024-07-09,Tuesday,N,14,28,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,W,14,28,OTHER
Bus,2024-07-09,Tuesday,E,15,30,OTHER
Bus,2024-07-09,Tuesday,S,12,24,OTHER
Bus,2024-07-09,Tuesday,S,0,0,OTHER
Bus,2024-07-09,Tuesday,S,13,26,OTHER
Bus,2024-07-09,Tuesday,N,20,30,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,W,10,20,OTHER
Bus,2024-07-09,Tuesday,W,9,18,OTHER
Bus,2024-07-09,Tuesday,NA,15,30,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,W,12,24,OTHER
Bus,2024-07-09,Tuesday,N,7,15,OTHER
Bus,2024-07-09,Tuesday,S,14,28,DUNDAS
Bus,2024-07-09,Tuesday,N,7,14,OTHER
Bus,2024-07-09,Tuesday,W,20,40,OTHER
Bus,2024-07-09,Tuesday,W,20,40,OTHER
Bus,2024-07-09,Tuesday,N,13,26,OTHER
Bus,2024-07-09,Tuesday,N,15,31,OTHER
Bus,2024-07-09,Tuesday,N,20,40,OTHER
Bus,2024-07-09,Tuesday,N,15,30,OTHER
Bus,2024-07-09,Tuesday,W,9,18,OTHER
Bus,2024-07-09,Tuesday,N,5,10,OTHER
Bus,2024-07-09,Tuesday,S,8,16,DUNDAS
Bus,2024-07-09,Tuesday,W,9,18,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,W,422,452,OTHER
Bus,2024-07-09,Tuesday,N,25,50,OTHER
Bus,2024-07-09,Tuesday,E,14,34,OTHER
Bus,2024-07-09,Tuesday,E,10,20,OTHER
Bus,2024-07-09,Tuesday,S,8,16,OTHER
Bus,2024-07-09,Tuesday,E,16,32,OTHER
Bus,2024-07-09,Tuesday,E,24,24,OTHER
Bus,2024-07-09,Tuesday,N,12,24,OTHER
Bus,2024-07-09,Tuesday,N,30,61,OTHER
Bus,2024-07-09,Tuesday,W,10,19,OTHER
Bus,2024-07-09,Tuesday,N,5,10,OTHER
Bus,2024-07-09,Tuesday,N,20,40,OTHER
Bus,2024-07-09,Tuesday,N,15,23,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,E,6,12,OTHER
Bus,2024-07-09,Tuesday,E,0,0,OTHER
Bus,2024-07-09,Tuesday,S,15,30,OTHER
Bus,2024-07-09,Tuesday,N,20,40,OTHER
Bus,2024-07-09,Tuesday,NA,44,69,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,N,10,20,OTHER
Bus,2024-07-09,Tuesday,N,5,10,OTHER
Bus,2024-07-09,Tuesday,S,10,20,OTHER
Bus,2024-07-09,Tuesday,E,20,40,OTHER
Bus,2024-07-09,Tuesday,NA,10,20,OTHER
Bus,2024-07-09,Tuesday,NA,10,20,OTHER
Bus,2024-07-09,Tuesday,E,10,20,OTHER
Bus,2024-07-09,Tuesday,E,16,32,OTHER
Bus,2024-07-10,Wednesday,E,10,28,OTHER
Bus,2024-07-10,Wednesday,N,30,60,OTHER
Bus,2024-07-10,Wednesday,W,30,30,OTHER
Bus,2024-07-10,Wednesday,E,0,0,OTHER
Bus,2024-07-10,Wednesday,E,0,0,OTHER
Bus,2024-07-10,Wednesday,NA,7,14,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,E,5,11,OTHER
Bus,2024-07-10,Wednesday,S,10,20,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,S,6,11,OTHER
Bus,2024-07-10,Wednesday,S,6,12,OTHER
Bus,2024-07-10,Wednesday,E,5,10,OTHER
Bus,2024-07-10,Wednesday,E,15,30,OTHER
Bus,2024-07-10,Wednesday,E,6,11,OTHER
Bus,2024-07-10,Wednesday,E,33,66,OTHER
Bus,2024-07-10,Wednesday,E,15,30,OTHER
Bus,2024-07-10,Wednesday,N,20,40,OTHER
Bus,2024-07-10,Wednesday,W,0,0,OTHER
Bus,2024-07-10,Wednesday,N,20,40,OTHER
Bus,2024-07-10,Wednesday,N,6,12,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,NA,17,34,OTHER
Bus,2024-07-10,Wednesday,N,26,30,OTHER
Bus,2024-07-10,Wednesday,N,12,24,OTHER
Bus,2024-07-10,Wednesday,N,9,18,OTHER
Bus,2024-07-10,Wednesday,E,8,16,OTHER
Bus,2024-07-10,Wednesday,NA,170,180,OTHER
Bus,2024-07-10,Wednesday,W,10,20,OTHER
Bus,2024-07-10,Wednesday,N,20,40,OTHER
Bus,2024-07-10,Wednesday,W,6,12,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,S,12,24,OTHER
Bus,2024-07-10,Wednesday,E,10,20,OTHER
Bus,2024-07-10,Wednesday,S,17,34,DUNDAS
Bus,2024-07-10,Wednesday,W,18,36,OTHER
Bus,2024-07-10,Wednesday,W,12,24,OTHER
Bus,2024-07-10,Wednesday,NA,0,0,OTHER
Bus,2024-07-10,Wednesday,NA,16,32,OTHER
Bus,2024-07-10,Wednesday,N,16,32,OTHER
Bus,2024-07-10,Wednesday,N,14,28,OTHER
Bus,2024-07-10,Wednesday,S,30,60,OTHER
Bus,2024-07-10,Wednesday,S,12,24,OTHER
Bus,2024-07-10,Wednesday,W,22,44,OTHER
Bus,2024-07-10,Wednesday,S,15,30,OTHER
Bus,2024-07-10,Wednesday,N,15,30,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,E,10,19,OTHER
Bus,2024-07-10,Wednesday,N,6,12,OTHER
Bus,2024-07-10,Wednesday,N,8,16,OTHER
Bus,2024-07-10,Wednesday,N,12,27,OTHER
Bus,2024-07-10,Wednesday,NA,0,0,OTHER
Bus,2024-07-10,Wednesday,W,30,60,OTHER
Bus,2024-07-10,Wednesday,W,9,18,OTHER
Bus,2024-07-10,Wednesday,E,12,24,OTHER
Bus,2024-07-10,Wednesday,N,9,18,OTHER
Bus,2024-07-10,Wednesday,S,10,20,OTHER
Bus,2024-07-10,Wednesday,N,5,10,OTHER
Bus,2024-07-10,Wednesday,E,10,20,OTHER
Bus,2024-07-10,Wednesday,S,17,34,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,E,18,36,OTHER
Bus,2024-07-10,Wednesday,E,10,20,OTHER
Bus,2024-07-10,Wednesday,E,245,375,OTHER
Bus,2024-07-10,Wednesday,S,20,40,OTHER
Bus,2024-07-10,Wednesday,W,10,20,OTHER
Bus,2024-07-10,Wednesday,W,8,16,OTHER
Bus,2024-07-10,Wednesday,N,12,25,OTHER
Bus,2024-07-10,Wednesday,N,14,28,OTHER
Bus,2024-07-10,Wednesday,W,15,32,OTHER
Bus,2024-07-10,Wednesday,W,24,48,OTHER
Bus,2024-07-10,Wednesday,S,23,46,DUNDAS
Bus,2024-07-10,Wednesday,S,23,46,OTHER
Bus,2024-07-10,Wednesday,N,8,15,OTHER
Bus,2024-07-10,Wednesday,S,11,20,OTHER
Bus,2024-07-10,Wednesday,N,0,0,OTHER
Bus,2024-07-10,Wednesday,N,15,30,OTHER
Bus,2024-07-10,Wednesday,W,19,39,OTHER
Bus,2024-07-10,Wednesday,NA,10,20,OTHER
Bus,2024-07-10,Wednesday,NA,10,20,OTHER
Bus,2024-07-10,Wednesday,E,0,0,DUNDAS
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,S,30,30,OTHER
Bus,2024-07-10,Wednesday,N,13,26,OTHER
Bus,2024-07-10,Wednesday,S,18,36,OTHER
Bus,2024-07-10,Wednesday,E,0,0,OTHER
Bus,2024-07-10,Wednesday,E,12,24,OTHER
Bus,2024-07-10,Wednesday,W,0,0,OTHER
Bus,2024-07-10,Wednesday,NA,10,20,OTHER
Bus,2024-07-10,Wednesday,W,30,60,OTHER
Bus,2024-07-10,Wednesday,N,14,28,OTHER
Bus,2024-07-10,Wednesday,W,12,24,OTHER
Bus,2024-07-10,Wednesday,NA,18,38,OTHER
Bus,2024-07-10,Wednesday,N,12,24,OTHER
Bus,2024-07-10,Wednesday,NA,20,40,OTHER
Bus,2024-07-10,Wednesday,NA,13,33,OTHER
Bus,2024-07-10,Wednesday,E,12,24,OTHER
Bus,2024-07-10,Wednesday,E,30,60,OTHER
Bus,2024-07-10,Wednesday,N,23,46,OTHER
Bus,2024-07-10,Wednesday,W,9,18,OTHER
Bus,2024-07-10,Wednesday,W,10,20,OTHER
Bus,2024-07-10,Wednesday,N,15,30,OTHER
Bus,2024-07-10,Wednesday,E,18,36,OTHER
Bus,2024-07-10,Wednesday,S,20,40,OTHER
Bus,2024-07-10,Wednesday,W,16,31,OTHER
Bus,2024-07-10,Wednesday,S,14,28,OTHER
Bus,2024-07-10,Wednesday,W,20,40,OTHER
Bus,2024-07-10,Wednesday,W,8,16,OTHER
Bus,2024-07-10,Wednesday,N,10,21,OTHER
Bus,2024-07-10,Wednesday,W,12,24,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,E,22,44,OTHER
Bus,2024-07-10,Wednesday,W,6,12,OTHER
Bus,2024-07-10,Wednesday,S,7,14,OTHER
Bus,2024-07-10,Wednesday,E,6,12,OTHER
Bus,2024-07-10,Wednesday,N,21,42,OTHER
Bus,2024-07-10,Wednesday,E,12,24,OTHER
Bus,2024-07-10,Wednesday,NA,12,24,OTHER
Bus,2024-07-10,Wednesday,W,11,22,OTHER
Bus,2024-07-10,Wednesday,E,6,12,OTHER
Bus,2024-07-10,Wednesday,N,0,0,OTHER
Bus,2024-07-10,Wednesday,S,0,0,OTHER
Bus,2024-07-10,Wednesday,N,7,14,OTHER
Bus,2024-07-10,Wednesday,W,12,24,OTHER
Bus,2024-07-10,Wednesday,NA,30,60,OTHER
Bus,2024-07-10,Wednesday,S,10,20,OTHER
Bus,2024-07-10,Wednesday,W,97,120,OTHER
Bus,2024-07-10,Wednesday,W,10,20,OTHER
Bus,2024-07-10,Wednesday,N,24,48,YORKDALE
Bus,2024-07-10,Wednesday,W,30,60,OTHER
Bus,2024-07-10,Wednesday,E,8,16,OTHER
Bus,2024-07-10,Wednesday,N,14,28,OTHER
Bus,2024-07-10,Wednesday,E,6,13,OTHER
Bus,2024-07-10,Wednesday,E,8,16,OTHER
Bus,2024-07-10,Wednesday,W,0,0,OTHER
Bus,2024-07-10,Wednesday,W,18,36,OTHER
Bus,2024-07-10,Wednesday,S,10,20,OTHER
Bus,2024-07-10,Wednesday,N,12,247,OTHER
Bus,2024-07-10,Wednesday,E,20,40,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,S,14,28,OTHER
Bus,2024-07-10,Wednesday,S,6,12,OTHER
Bus,2024-07-10,Wednesday,N,10,30,OTHER
Bus,2024-07-10,Wednesday,W,12,24,OTHER
Bus,2024-07-10,Wednesday,E,12,24,OTHER
Bus,2024-07-10,Wednesday,W,20,40,OTHER
Bus,2024-07-10,Wednesday,W,17,34,OTHER
Bus,2024-07-10,Wednesday,E,9,18,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,E,18,36,OTHER
Bus,2024-07-10,Wednesday,W,25,50,OTHER
Bus,2024-07-10,Wednesday,E,15,30,OTHER
Bus,2024-07-10,Wednesday,W,10,20,OTHER
Bus,2024-07-10,Wednesday,S,8,16,OTHER
Bus,2024-07-10,Wednesday,NA,8,16,OTHER
Bus,2024-07-10,Wednesday,N,15,30,DUNDAS
Bus,2024-07-10,Wednesday,S,25,20,OTHER
Bus,2024-07-10,Wednesday,W,24,48,OTHER
Bus,2024-07-10,Wednesday,S,15,30,OTHER
Bus,2024-07-10,Wednesday,NA,0,0,OTHER
Bus,2024-07-10,Wednesday,N,0,0,OTHER
Bus,2024-07-10,Wednesday,E,6,12,OTHER
Bus,2024-07-10,Wednesday,W,0,0,OTHER
Bus,2024-07-10,Wednesday,E,30,60,OTHER
Bus,2024-07-10,Wednesday,E,127,135,OTHER
Bus,2024-07-10,Wednesday,N,0,0,OTHER
Bus,2024-07-10,Wednesday,S,0,0,OTHER
Bus,2024-07-10,Wednesday,NA,0,0,OTHER
Bus,2024-07-10,Wednesday,E,30,60,OTHER
Bus,2024-07-10,Wednesday,E,20,40,OTHER
Bus,2024-07-10,Wednesday,E,132,148,OTHER
Bus,2024-07-10,Wednesday,N,15,30,OTHER
Bus,2024-07-10,Wednesday,E,15,30,OTHER
Bus,2024-07-10,Wednesday,E,16,28,OTHER
Bus,2024-07-10,Wednesday,N,18,36,OTHER
Bus,2024-07-10,Wednesday,E,120,150,OTHER
Bus,2024-07-10,Wednesday,E,15,30,OTHER
Bus,2024-07-10,Wednesday,N,10,20,OTHER
Bus,2024-07-10,Wednesday,S,10,20,OTHER
Bus,2024-07-10,Wednesday,W,0,0,OTHER
Bus,2024-07-10,Wednesday,N,30,60,OTHER
Bus,2024-07-10,Wednesday,S,10,20,OTHER
Bus,2024-07-10,Wednesday,W,15,30,OTHER
Bus,2024-07-10,Wednesday,E,28,56,OTHER
Bus,2024-07-10,Wednesday,NA,44,54,OTHER
Bus,2024-07-10,Wednesday,W,59,84,OTHER
Bus,2024-07-10,Wednesday,NA,20,40,OTHER
Bus,2024-07-10,Wednesday,E,0,0,OTHER
Bus,2024-07-10,Wednesday,N,0,0,OTHER
Bus,2024-07-10,Wednesday,S,20,40,OTHER
Bus,2024-07-11,Thursday,E,30,60,OTHER
Bus,2024-07-11,Thursday,N,5,10,OTHER
Bus,2024-07-11,Thursday,S,25,50,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,E,276,282,OTHER
Bus,2024-07-11,Thursday,NA,258,273,OTHER
Bus,2024-07-11,Thursday,S,10,20,OTHER
Bus,2024-07-11,Thursday,NA,10,20,OTHER
Bus,2024-07-11,Thursday,W,10,20,OTHER
Bus,2024-07-11,Thursday,W,10,20,OTHER
Bus,2024-07-11,Thursday,W,9,18,OTHER
Bus,2024-07-11,Thursday,E,8,16,OTHER
Bus,2024-07-11,Thursday,W,14,26,OTHER
Bus,2024-07-11,Thursday,S,5,10,OTHER
Bus,2024-07-11,Thursday,W,10,20,OTHER
Bus,2024-07-11,Thursday,S,9,19,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,S,17,34,OTHER
Bus,2024-07-11,Thursday,N,8,16,OTHER
Bus,2024-07-11,Thursday,S,8,15,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,S,10,20,OTHER
Bus,2024-07-11,Thursday,W,18,36,OTHER
Bus,2024-07-11,Thursday,S,60,65,OTHER
Bus,2024-07-11,Thursday,E,9,18,OTHER
Bus,2024-07-11,Thursday,S,0,0,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,NA,143,163,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,E,10,20,OTHER
Bus,2024-07-11,Thursday,E,12,24,OTHER
Bus,2024-07-11,Thursday,S,8,16,OTHER
Bus,2024-07-11,Thursday,E,20,40,OTHER
Bus,2024-07-11,Thursday,N,25,50,OTHER
Bus,2024-07-11,Thursday,NA,0,0,OTHER
Bus,2024-07-11,Thursday,E,0,0,OTHER
Bus,2024-07-11,Thursday,N,5,10,OTHER
Bus,2024-07-11,Thursday,N,5,10,OTHER
Bus,2024-07-11,Thursday,W,10,20,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,W,8,16,OTHER
Bus,2024-07-11,Thursday,E,20,40,OTHER
Bus,2024-07-11,Thursday,N,28,52,OTHER
Bus,2024-07-11,Thursday,E,0,0,OTHER
Bus,2024-07-11,Thursday,NA,0,0,OTHER
Bus,2024-07-11,Thursday,NA,10,19,OTHER
Bus,2024-07-11,Thursday,W,10,20,OTHER
Bus,2024-07-11,Thursday,N,8,16,OTHER
Bus,2024-07-11,Thursday,N,0,0,OTHER
Bus,2024-07-11,Thursday,S,8,16,OTHER
Bus,2024-07-11,Thursday,E,10,20,OTHER
Bus,2024-07-11,Thursday,E,12,24,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,W,29,58,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,S,0,0,OTHER
Bus,2024-07-11,Thursday,W,14,28,OTHER
Bus,2024-07-11,Thursday,NA,30,42,OTHER
Bus,2024-07-11,Thursday,E,0,0,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,E,16,32,OTHER
Bus,2024-07-11,Thursday,S,10,20,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,E,20,40,OTHER
Bus,2024-07-11,Thursday,N,12,24,OTHER
Bus,2024-07-11,Thursday,E,20,40,OTHER
Bus,2024-07-11,Thursday,E,15,30,OTHER
Bus,2024-07-11,Thursday,S,8,16,OTHER
Bus,2024-07-11,Thursday,NA,8,16,OTHER
Bus,2024-07-11,Thursday,E,8,16,OTHER
Bus,2024-07-11,Thursday,E,15,30,OTHER
Bus,2024-07-11,Thursday,N,16,32,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,N,27,54,OTHER
Bus,2024-07-11,Thursday,N,8,16,OTHER
Bus,2024-07-11,Thursday,S,8,16,OTHER
Bus,2024-07-11,Thursday,N,15,30,OTHER
Bus,2024-07-11,Thursday,N,15,30,OTHER
Bus,2024-07-11,Thursday,W,9,18,OTHER
Bus,2024-07-11,Thursday,NA,16,32,OTHER
Bus,2024-07-11,Thursday,N,449,479,OTHER
Bus,2024-07-11,Thursday,W,20,40,OTHER
Bus,2024-07-11,Thursday,NA,475,490,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,E,17,34,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,S,53,68,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,E,23,46,OTHER
Bus,2024-07-11,Thursday,E,10,20,OTHER
Bus,2024-07-11,Thursday,S,10,19,OTHER
Bus,2024-07-11,Thursday,N,10,20,OTHER
Bus,2024-07-11,Thursday,E,24,60,DUNDAS
Bus,2024-07-11,Thursday,NA,15,30,OTHER
Bus,2024-07-11,Thursday,N,90,30,OTHER
Bus,2024-07-11,Thursday,S,0,0,OTHER
Bus,2024-07-11,Thursday,E,5,10,OTHER
Bus,2024-07-11,Thursday,W,13,24,OTHER
Bus,2024-07-11,Thursday,NA,30,60,OTHER
Bus,2024-07-11,Thursday,N,8,16,OTHER
Bus,2024-07-11,Thursday,E,7,17,OTHER
Bus,2024-07-11,Thursday,S,4,34,OTHER
Bus,2024-07-11,Thursday,NA,0,0,OTHER
Bus,2024-07-11,Thursday,W,14,28,OTHER
Bus,2024-07-11,Thursday,NA,14,38,OTHER
Bus,2024-07-11,Thursday,S,8,15,OTHER
Bus,2024-07-11,Thursday,E,12,24,OTHER
Bus,2024-07-11,Thursday,S,0,0,OTHER
Bus,2024-07-11,Thursday,E,12,24,OTHER
Bus,2024-07-11,Thursday,S,7,13,OTHER
Bus,2024-07-11,Thursday,N,15,30,OTHER
Bus,2024-07-11,Thursday,S,15,30,OTHER
