mode,date,day_of_week,bound,min_delay,min_gap,location,line
Streetcar,2024-02-13,Tuesday,NA,10,20,OTHER,510
Streetcar,2024-02-13,Tuesday,W,9,18,OTHER,501
Streetcar,2024-02-13,Tuesday,W,14,24,OTHER,501
Streetcar,2024-02-13,Tuesday,E,108,118,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,21,42,DUNDAS,OTHER
Streetcar,2024-02-14,Wednesday,S,0,0,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,W,30,60,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,NA,5,9,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,NA,5,10,OTHER,501
Streetcar,2024-02-14,Wednesday,W,8,16,OTHER,510
Streetcar,2024-02-14,Wednesday,NA,5,10,OTHER,501
Streetcar,2024-02-14,Wednesday,E,8,16,OTHER,510
Streetcar,2024-02-14,Wednesday,NA,16,26,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,9,18,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,NA,23,31,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,W,130,0,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,N,8,16,OTHER,501
Streetcar,2024-02-14,Wednesday,W,116,126,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,W,119,125,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,36,46,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,10,20,OTHER,501
Streetcar,2024-02-14,Wednesday,W,6,12,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,N,17,27,OTHER,510
Streetcar,2024-02-14,Wednesday,E,5,10,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,W,55,65,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,W,10,20,OTHER,510
Streetcar,2024-02-14,Wednesday,W,9,18,OTHER,501
Streetcar,2024-02-14,Wednesday,N,5,10,DUNDAS,501
Streetcar,2024-02-14,Wednesday,N,10,20,OTHER,510
Streetcar,2024-02-14,Wednesday,W,58,68,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,NA,10,20,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,9,18,OTHER,501
Streetcar,2024-02-14,Wednesday,W,46,56,DUNDAS,OTHER
Streetcar,2024-02-14,Wednesday,E,9,18,OTHER,501
Streetcar,2024-02-14,Wednesday,N,9,19,OTHER,510
Streetcar,2024-02-14,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,N,10,20,OTHER,510
Streetcar,2024-02-14,Wednesday,S,0,0,OTHER,510
Streetcar,2024-02-14,Wednesday,NA,6,12,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,S,10,20,DUNDAS,510
Streetcar,2024-02-14,Wednesday,NA,6,12,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,S,0,0,OTHER,501
Streetcar,2024-02-14,Wednesday,E,60,70,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,S,0,0,DUNDAS,OTHER
Streetcar,2024-02-14,Wednesday,W,19,29,OTHER,510
Streetcar,2024-02-14,Wednesday,E,52,62,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,10,20,OTHER,501
Streetcar,2024-02-14,Wednesday,E,5,10,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-14,Wednesday,E,10,20,OTHER,501
Streetcar,2024-02-15,Thursday,E,40,50,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,31,41,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,0,0,OTHER,501
Streetcar,2024-02-15,Thursday,NA,30,60,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,10,20,OTHER,501
Streetcar,2024-02-15,Thursday,W,4,15,OTHER,501
Streetcar,2024-02-15,Thursday,W,18,28,OTHER,OTHER
Streetcar,2024-02-15,Thursday,N,8,16,OTHER,501
Streetcar,2024-02-15,Thursday,E,8,16,OTHER,501
Streetcar,2024-02-15,Thursday,W,9,18,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,10,19,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,10,19,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,7,16,OTHER,OTHER
Streetcar,2024-02-15,Thursday,NA,18,28,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,4,8,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,4,8,OTHER,OTHER
Streetcar,2024-02-15,Thursday,NA,0,0,OTHER,510
Streetcar,2024-02-15,Thursday,S,4,8,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,15,24,OTHER,OTHER
Streetcar,2024-02-15,Thursday,S,0,0,OTHER,510
Streetcar,2024-02-15,Thursday,W,73,93,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,4,7,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,4,7,OTHER,OTHER
Streetcar,2024-02-15,Thursday,N,10,20,OTHER,510
Streetcar,2024-02-15,Thursday,N,59,69,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,10,80,OTHER,OTHER
Streetcar,2024-02-15,Thursday,N,43,53,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,10,65,OTHER,501
Streetcar,2024-02-15,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,40,50,DUNDAS,OTHER
Streetcar,2024-02-15,Thursday,E,13,23,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,19,29,DUNDAS,OTHER
Streetcar,2024-02-15,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,8,120,OTHER,501
Streetcar,2024-02-15,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-02-15,Thursday,S,10,20,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,0,0,OTHER,501
Streetcar,2024-02-15,Thursday,N,5,10,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,6,12,OTHER,OTHER
Streetcar,2024-02-15,Thursday,NA,10,20,OTHER,OTHER
Streetcar,2024-02-15,Thursday,E,6,12,OTHER,OTHER
Streetcar,2024-02-15,Thursday,N,38,48,OTHER,OTHER
Streetcar,2024-02-15,Thursday,S,10,20,OTHER,510
Streetcar,2024-02-15,Thursday,W,10,174,OTHER,501
Streetcar,2024-02-15,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-02-15,Thursday,W,17,27,OTHER,501
Streetcar,2024-02-15,Thursday,N,8,18,OTHER,510
Streetcar,2024-02-15,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-02-15,Thursday,N,92,102,OTHER,OTHER
Streetcar,2024-02-16,Friday,S,0,0,OTHER,501
Streetcar,2024-02-16,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,25,50,OTHER,OTHER
Streetcar,2024-02-16,Friday,NA,9,18,OTHER,510
Streetcar,2024-02-16,Friday,S,0,0,OTHER,OTHER
Streetcar,2024-02-16,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,3,6,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,5,10,OTHER,501
Streetcar,2024-02-16,Friday,N,80,89,OTHER,510
Streetcar,2024-02-16,Friday,E,8,16,OTHER,501
Streetcar,2024-02-16,Friday,NA,4,9,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,10,20,OTHER,510
Streetcar,2024-02-16,Friday,E,10,20,OTHER,501
Streetcar,2024-02-16,Friday,E,76,86,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,58,68,DUNDAS,OTHER
Streetcar,2024-02-16,Friday,N,8,16,OTHER,501
Streetcar,2024-02-16,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,21,31,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,10,20,DUNDAS,OTHER
Streetcar,2024-02-16,Friday,W,6,16,DUNDAS,OTHER
Streetcar,2024-02-16,Friday,E,8,16,OTHER,501
Streetcar,2024-02-16,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,20,40,OTHER,OTHER
Streetcar,2024-02-16,Friday,S,8,18,OTHER,OTHER
Streetcar,2024-02-16,Friday,N,8,16,OTHER,501
Streetcar,2024-02-16,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,10,20,DUNDAS,OTHER
Streetcar,2024-02-16,Friday,W,24,34,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,5,10,OTHER,501
Streetcar,2024-02-16,Friday,N,26,31,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,35,45,OTHER,OTHER
Streetcar,2024-02-16,Friday,N,26,31,OTHER,501
Streetcar,2024-02-16,Friday,N,10,20,OTHER,510
Streetcar,2024-02-16,Friday,NA,10,20,OTHER,510
Streetcar,2024-02-16,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-02-16,Friday,S,12,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,25,35,DUNDAS,OTHER
Streetcar,2024-02-16,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,10,20,OTHER,510
Streetcar,2024-02-16,Friday,W,44,53,OTHER,OTHER
Streetcar,2024-02-16,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-02-16,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,0,0,DUNDAS,OTHER
Streetcar,2024-02-17,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,N,0,0,OTHER,OTHER
Streetcar,2024-02-17,Saturday,S,0,0,OTHER,OTHER
Streetcar,2024-02-17,Saturday,N,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,S,491,501,OTHER,OTHER
Streetcar,2024-02-17,Saturday,NA,8,16,OTHER,501
Streetcar,2024-02-17,Saturday,W,95,105,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,7,14,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,91,101,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,10,20,OTHER,501
Streetcar,2024-02-17,Saturday,E,438,458,OTHER,OTHER
Streetcar,2024-02-17,Saturday,S,9,18,OTHER,510
Streetcar,2024-02-17,Saturday,E,67,77,OTHER,501
Streetcar,2024-02-17,Saturday,E,7,14,OTHER,501
Streetcar,2024-02-17,Saturday,E,5,10,OTHER,501
Streetcar,2024-02-17,Saturday,S,5,10,OTHER,501
Streetcar,2024-02-17,Saturday,E,67,77,OTHER,OTHER
Streetcar,2024-02-17,Saturday,NA,67,76,OTHER,OTHER
Streetcar,2024-02-17,Saturday,S,8,16,OTHER,510
Streetcar,2024-02-17,Saturday,E,67,77,OTHER,OTHER
Streetcar,2024-02-17,Saturday,NA,67,77,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,67,77,OTHER,501
Streetcar,2024-02-17,Saturday,E,5,10,OTHER,OTHER
Streetcar,2024-02-17,Saturday,S,5,10,DUNDAS,501
Streetcar,2024-02-17,Saturday,W,0,0,OTHER,501
Streetcar,2024-02-17,Saturday,E,23,33,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,23,33,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,0,0,DUNDAS,OTHER
Streetcar,2024-02-17,Saturday,E,5,10,OTHER,501
Streetcar,2024-02-17,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,8,16,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,73,83,OTHER,501
Streetcar,2024-02-17,Saturday,E,0,0,DUNDAS,OTHER
Streetcar,2024-02-17,Saturday,NA,40,48,OTHER,501
Streetcar,2024-02-17,Saturday,W,0,0,OTHER,OTHER
Streetcar,2024-02-17,Saturday,NA,38,43,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,5,10,OTHER,501
Streetcar,2024-02-17,Saturday,W,15,24,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,14,24,DUNDAS,OTHER
Streetcar,2024-02-17,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,12,22,DUNDAS,OTHER
Streetcar,2024-02-17,Saturday,W,8,16,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,10,81,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,10,20,OTHER,501
Streetcar,2024-02-17,Saturday,N,10,20,OTHER,510
Streetcar,2024-02-17,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,E,10,20,DUNDAS,OTHER
Streetcar,2024-02-17,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-02-17,Saturday,W,10,20,OTHER,501
Streetcar,2024-02-18,Sunday,E,7,17,OTHER,OTHER
Streetcar,2024-02-18,Sunday,S,9,18,OTHER,510
Streetcar,2024-02-18,Sunday,E,15,30,OTHER,501
Streetcar,2024-02-18,Sunday,W,10,20,OTHER,501
Streetcar,2024-02-18,Sunday,S,0,0,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-02-18,Sunday,W,35,45,OTHER,501
Streetcar,2024-02-18,Sunday,NA,15,30,OTHER,510
Streetcar,2024-02-18,Sunday,W,10,20,OTHER,501
Streetcar,2024-02-18,Sunday,W,19,33,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,0,0,DUNDAS,OTHER
Streetcar,2024-02-18,Sunday,NA,9,18,OTHER,510
Streetcar,2024-02-18,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-02-18,Sunday,W,9,19,OTHER,OTHER
Streetcar,2024-02-18,Sunday,S,10,20,OTHER,OTHER
Streetcar,2024-02-18,Sunday,NA,10,20,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,5,15,OTHER,OTHER
Streetcar,2024-02-18,Sunday,NA,8,16,OTHER,510
Streetcar,2024-02-18,Sunday,NA,65,20,OTHER,501
Streetcar,2024-02-18,Sunday,N,12,22,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,72,10,OTHER,OTHER
Streetcar,2024-02-18,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,147,20,OTHER,501
Streetcar,2024-02-18,Sunday,NA,30,40,DUNDAS,OTHER
Streetcar,2024-02-18,Sunday,E,10,20,OTHER,501
Streetcar,2024-02-18,Sunday,E,17,27,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,8,15,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,35,45,OTHER,OTHER
Streetcar,2024-02-18,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-02-18,Sunday,E,14,24,OTHER,501
Streetcar,2024-02-19,Monday,S,15,30,OTHER,510
Streetcar,2024-02-19,Monday,NA,20,40,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,10,30,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,30,60,OTHER,OTHER
Streetcar,2024-02-19,Monday,S,8,15,OTHER,OTHER
Streetcar,2024-02-19,Monday,S,15,30,OTHER,510
Streetcar,2024-02-19,Monday,E,14,24,DUNDAS,OTHER
Streetcar,2024-02-19,Monday,E,5,10,OTHER,OTHER
Streetcar,2024-02-19,Monday,N,4,19,OTHER,510
Streetcar,2024-02-19,Monday,W,4,16,OTHER,OTHER
Streetcar,2024-02-19,Monday,E,16,26,OTHER,501
Streetcar,2024-02-19,Monday,E,5,10,OTHER,OTHER
Streetcar,2024-02-19,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-02-19,Monday,E,10,20,OTHER,501
Streetcar,2024-02-19,Monday,W,10,20,OTHER,501
Streetcar,2024-02-19,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-02-19,Monday,E,6,12,OTHER,501
Streetcar,2024-02-19,Monday,E,6,12,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,11,21,OTHER,510
Streetcar,2024-02-19,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,78,88,OTHER,OTHER
Streetcar,2024-02-19,Monday,N,34,44,OTHER,510
Streetcar,2024-02-19,Monday,E,7,15,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,11,16,OTHER,OTHER
Streetcar,2024-02-19,Monday,NA,10,20,OTHER,OTHER
Streetcar,2024-02-19,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,51,61,DUNDAS,OTHER
Streetcar,2024-02-19,Monday,S,22,27,OTHER,OTHER
Streetcar,2024-02-19,Monday,E,10,20,OTHER,501
Streetcar,2024-02-19,Monday,S,75,85,OTHER,OTHER
Streetcar,2024-02-19,Monday,S,11,21,OTHER,510
Streetcar,2024-02-19,Monday,E,11,21,OTHER,OTHER
Streetcar,2024-02-19,Monday,W,0,0,DUNDAS,OTHER
Streetcar,2024-02-20,Tuesday,W,20,40,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,9,14,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,NA,0,0,DUNDAS,OTHER
Streetcar,2024-02-20,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-02-20,Tuesday,E,8,16,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,3,6,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,NA,8,16,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-02-20,Tuesday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,19,29,DUNDAS,OTHER
Streetcar,2024-02-20,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,4,8,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,10,20,OTHER,501
Streetcar,2024-02-20,Tuesday,E,44,54,OTHER,510
Streetcar,2024-02-20,Tuesday,E,44,54,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,10,20,OTHER,501
Streetcar,2024-02-20,Tuesday,E,4,8,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,0,0,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,10,20,OTHER,501
Streetcar,2024-02-20,Tuesday,E,4,8,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,12,22,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,E,22,32,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,8,16,OTHER,501
Streetcar,2024-02-20,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,S,10,20,OTHER,OTHER
Streetcar,2024-02-20,Tuesday,W,17,27,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,S,3,12,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,4,24,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,3,6,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,N,0,0,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,NA,8,16,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,0,0,OTHER,510
Streetcar,2024-02-21,Wednesday,NA,9,13,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,17,27,OTHER,501
Streetcar,2024-02-21,Wednesday,E,17,27,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,N,10,18,OTHER,510
Streetcar,2024-02-21,Wednesday,W,0,0,OTHER,501
Streetcar,2024-02-21,Wednesday,S,3,12,OTHER,510
Streetcar,2024-02-21,Wednesday,W,8,16,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,NA,38,58,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,3,6,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,S,5,10,OTHER,501
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,501
Streetcar,2024-02-21,Wednesday,E,8,16,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,10,20,OTHER,501
Streetcar,2024-02-21,Wednesday,NA,5,10,OTHER,501
Streetcar,2024-02-21,Wednesday,W,5,10,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,NA,10,20,DUNDAS,OTHER
Streetcar,2024-02-21,Wednesday,E,12,22,DUNDAS,OTHER
Streetcar,2024-02-21,Wednesday,N,8,18,OTHER,510
Streetcar,2024-02-21,Wednesday,E,5,10,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,10,20,OTHER,501
Streetcar,2024-02-21,Wednesday,N,14,24,OTHER,510
Streetcar,2024-02-21,Wednesday,E,20,40,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,S,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-02-21,Wednesday,E,0,0,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,N,94,104,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,N,8,10,OTHER,501
Streetcar,2024-02-21,Wednesday,W,8,16,OTHER,501
Streetcar,2024-02-21,Wednesday,W,17,27,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,15,25,DUNDAS,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,501
Streetcar,2024-02-21,Wednesday,W,15,25,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-02-21,Wednesday,S,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,S,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,8,16,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,16,32,OTHER,501
Streetcar,2024-02-22,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,20,40,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,5,10,OTHER,501
Streetcar,2024-02-22,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,N,20,40,DUNDAS,OTHER
Streetcar,2024-02-22,Thursday,S,9,18,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,20,40,OTHER,OTHER
Streetcar,2024-02-22,Thursday,S,20,28,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,5,10,OTHER,OTHER
Streetcar,2024-02-22,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,21,26,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,0,0,OTHER,501
Streetcar,2024-02-22,Thursday,W,10,20,OTHER,510
Streetcar,2024-02-22,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,S,10,20,OTHER,OTHER
Streetcar,2024-02-22,Thursday,S,9,18,OTHER,OTHER
Streetcar,2024-02-22,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-02-22,Thursday,E,10,20,OTHER,501
Streetcar,2024-02-22,Thursday,N,29,39,OTHER,OTHER
Streetcar,2024-02-22,Thursday,S,13,23,OTHER,510
Streetcar,2024-02-22,Thursday,W,10,20,DUNDAS,OTHER
Streetcar,2024-02-22,Thursday,S,5,10,OTHER,501
Streetcar,2024-02-22,Thursday,S,20,30,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,5,10,OTHER,501
Streetcar,2024-02-22,Thursday,S,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,5,10,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,27,37,DUNDAS,OTHER
Streetcar,2024-02-22,Thursday,W,8,18,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,35,45,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,11,21,OTHER,510
Streetcar,2024-02-22,Thursday,S,5,10,OTHER,OTHER
Streetcar,2024-02-22,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-22,Thursday,E,13,23,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,10,20,OTHER,501
Streetcar,2024-02-22,Thursday,E,12,22,OTHER,OTHER
Streetcar,2024-02-22,Thursday,W,21,31,DUNDAS,OTHER
Streetcar,2024-02-23,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,N,40,50,OTHER,501
Streetcar,2024-02-23,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-02-23,Friday,E,3,6,OTHER,OTHER
Streetcar,2024-02-23,Friday,E,5,10,OTHER,501
Streetcar,2024-02-23,Friday,E,8,16,OTHER,OTHER
Streetcar,2024-02-23,Friday,E,32,37,OTHER,501
Streetcar,2024-02-23,Friday,E,10,20,OTHER,501
Streetcar,2024-02-23,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-02-23,Friday,W,3,7,OTHER,OTHER
Streetcar,2024-02-23,Friday,E,10,20,OTHER,501
Streetcar,2024-02-23,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,W,3,7,OTHER,OTHER
Streetcar,2024-02-23,Friday,N,11,21,OTHER,510
Streetcar,2024-02-23,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-02-23,Friday,E,4,7,OTHER,OTHER
Streetcar,2024-02-23,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,W,0,0,OTHER,501
Streetcar,2024-02-23,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-02-23,Friday,N,8,18,OTHER,510
